htype,region,Project Type,Bedroom(s),Bathroom(s),Swimming Pool,Parking,Toilet(s),Construction Year,Garage,Air-con,Beachfront,Interior Surface New,Land Surface New,Access for Disabled People,Access to rooftop,Air Conditioning,Alarm System,Automated Garage,Balcony,Basement,Carport,Centralized Ventilation System,Close to Bus Stop,Close to Golf Course,Close to Hospital,Close to School,Close to Shops,Cooking Service,Dressing,Electric Generator,Energy Efficiency - High,Fenced,Fire Alarm System,Fireplace,Fitness Room,Freehold Land,Furnished,Garden,Guarded Parking,House Cleaning,Indoor Spa,Internet/Wi-Fi,Laundry Room,Lift,Located in a private morcellement,Located in a residential complex,Located in a senior residence,Mountain View,Office,Recently Refurbished,River View,Sea Access,Sea View,Secured Parking,Security Bars,Sewage System,Solar Panels,Solar Water Heater,Soundproof,TV Room,Tennis Court,Veranda,Watchman,Water Heater,Water Tank,Yard,price,region_main
apart,Rose Hill,none,3,1.0,no,Yes,2.0,2016.0,no,0.0,no,111.5,0.0,no,no,yes,no,no,no,no,no,no,yes,no,yes,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,yes,no,3500000.0,Center
apart,Tamarin,RES,2,1.0,Common Pool,Yes,0.0,2016.0,no,0.0,no,95.0,0.0,no,no,yes,no,no,no,no,no,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,yes,no,no,yes,no,yes,no,no,no,no,yes,yes,no,no,no,yes,no,no,no,yes,yes,yes,no,no,12700000.0,West
apart,Beau Champ,IRS,2,2.0,Private Pool,no,3.0,2016.0,no,3.0,no,181.0,0.0,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,29081861.0,East
apart,Sodnac,none,3,2.0,Common Pool,no,2.0,2016.0,no,0.0,no,133.0,0.0,no,no,no,no,no,yes,no,no,no,no,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,9000000.0,Center
apart,Belle Étoile,none,3,1.0,no,no,1.0,2016.0,no,0.0,no,103.0,0.0,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,1800000.0,Center
apart,Flic en Flac,G+2,3,2.0,Common Pool,Yes,2.0,2016.0,no,0.0,no,112.0,0.0,no,no,no,no,no,yes,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,yes,yes,no,no,6000000.0,West
apart,Pointe aux Canonniers,G+2,3,3.0,Common Pool,Yes,3.0,2021.0,no,3.0,no,230.0,0.0,no,yes,yes,no,no,yes,no,no,yes,yes,yes,yes,yes,yes,no,no,no,yes,yes,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,13337779.0,North
apart,Black River,none,2,2.0,Common Pool,Yes,0.0,2016.0,no,0.0,no,150.0,0.0,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,11500000.0,West
apart,Quatre Bornes,none,3,2.0,no,no,0.0,2009.0,no,0.0,no,126.0,0.0,no,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,4500000.0,Center
apart,Belle Étoile,none,3,1.0,no,no,1.0,2016.0,no,0.0,no,103.0,0.0,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,2100000.0,Center
apart,Beau Champ,IRS,3,2.0,Private Pool,no,0.0,2016.0,no,0.0,no,196.0,0.0,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,46215000.0,East
apart,Pointe d'Esny,none,3,3.0,Common Pool,no,3.0,2016.0,no,0.0,Yes,154.0,0.0,no,no,yes,no,no,no,no,no,no,yes,no,yes,yes,yes,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,yes,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,yes,no,yes,no,yes,yes,no,32000000.0,South
apart,Tamarin,G+2,3,2.0,Common Pool,Yes,0.0,2016.0,no,0.0,no,170.0,0.0,no,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,10014191.0,West
apart,Albion,none,3,3.0,Common Pool,Yes,0.0,2016.0,no,0.0,no,107.0,0.0,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,4600000.0,West
apart,Rose Hill,none,3,2.0,no,Yes,0.0,2007.0,no,0.0,no,150.0,0.0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,5800000.0,Center
apart,Flic en Flac,none,3,2.0,no,no,0.0,1995.0,no,0.0,no,133.0,0.0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,6000000.0,West
apart,Black River,G+2,3,2.0,Common Pool,Yes,0.0,2016.0,no,0.0,Yes,150.0,0.0,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,25317250.0,West
apart,Flic en Flac,G+2,2,2.0,Private Pool,Yes,2.0,2016.0,no,0.0,Yes,80.0,0.0,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,13200000.0,West
apart,Flic en Flac,G+2,3,2.0,Common Pool,Yes,0.0,2016.0,no,0.0,no,110.0,0.0,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,yes,no,no,7200000.0,West
apart,Grand Bay,none,2,2.0,no,no,0.0,1996.0,no,0.0,Yes,68.0,0.0,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,yes,yes,no,no,no,24500000.0,North
apart,Péreybère,PDS,2,2.0,Common Pool,no,2.0,2020.0,no,0.0,no,90.0,0.0,no,no,yes,no,no,no,no,no,no,yes,yes,yes,yes,yes,no,no,yes,no,no,yes,no,yes,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,yes,no,yes,yes,no,no,11485053.0,North
apart,Haute Rive,PDS,2,2.0,Common Pool,Yes,3.0,2016.0,no,0.0,Yes,169.0,0.0,no,no,yes,no,no,no,no,no,no,yes,yes,yes,yes,yes,no,no,no,no,no,yes,no,yes,yes,no,yes,yes,yes,yes,no,no,no,yes,yes,no,yes,no,no,no,yes,no,yes,no,yes,no,yes,no,no,yes,yes,yes,yes,no,yes,17020000.0,North
apart,Curepipe,none,3,2.0,no,Yes,0.0,2016.0,no,0.0,no,118.0,0.0,no,no,no,no,no,no,no,no,no,yes,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,4800000.0,Center
apart,Flic en Flac,G+2,2,2.0,Common Pool,Yes,2.0,2016.0,no,2.0,Yes,80.0,0.0,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,yes,no,yes,no,no,no,no,no,no,no,no,yes,yes,no,no,yes,yes,yes,no,no,no,no,yes,yes,no,no,13200000.0,West
apart,Flic en Flac,G+2,3,2.0,Common Pool,Yes,0.0,2016.0,no,0.0,no,117.0,0.0,no,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,13000000.0,West
apart,Ebène,none,2,2.0,no,Yes,0.0,2016.0,no,0.0,no,133.0,0.0,no,no,yes,no,no,yes,no,no,no,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,4500000.0,Center
apart,Pointe aux Canonniers,G+2,3,3.0,Common Pool,no,0.0,2016.0,no,0.0,no,161.0,0.0,no,no,yes,no,no,yes,no,no,no,yes,no,yes,yes,yes,no,yes,no,no,yes,no,no,no,no,yes,yes,no,no,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,12400000.0,North
apart,Curepipe,none,3,2.0,no,Yes,0.0,2015.0,no,0.0,no,120.0,0.0,no,no,yes,no,no,yes,no,no,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,yes,yes,no,no,6500000.0,Center
apart,Flic en Flac,G+2,3,2.0,Common Pool,Yes,0.0,2016.0,no,0.0,no,116.3,0.0,no,no,yes,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,9000000.0,West
apart,Flic en Flac,none,4,2.0,Common Pool,no,0.0,2016.0,no,0.0,no,133.0,0.0,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,5600000.0,West
apart,Flic en Flac,none,3,2.0,Common Pool,Yes,0.0,2018.0,no,0.0,Yes,160.0,0.0,no,no,no,no,no,yes,no,no,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,yes,yes,no,no,17000000.0,West
apart,St Antoine,PDS,2,2.0,Common Pool,no,0.0,2016.0,yes,0.0,no,153.0,0.0,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,21945000.0,North
apart,Tamarin,Smart City,2,2.0,Common Pool,no,0.0,2016.0,no,0.0,no,78.0,0.0,no,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,8788875.0,West
apart,Forest Side,none,3,2.0,no,Yes,0.0,2016.0,no,0.0,no,152.0,0.0,no,no,no,no,no,yes,no,no,no,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,5100000.0,Center
apart,Péreybère,G+2,2,1.0,no,Yes,1.0,2016.0,no,2.0,no,108.0,0.0,no,no,yes,yes,no,yes,no,no,no,yes,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,yes,no,yes,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,yes,no,yes,no,no,yes,yes,yes,no,6500000.0,North
apart,Mon Choisy,none,3,2.0,no,Yes,2.0,2016.0,no,4.0,no,121.8,0.0,no,yes,yes,yes,no,yes,no,no,no,yes,yes,no,no,yes,no,no,no,no,yes,no,no,no,no,yes,no,yes,yes,no,yes,yes,no,no,no,no,no,no,no,no,yes,no,yes,no,no,yes,yes,no,yes,no,no,yes,yes,yes,yes,5900000.0,North
apart,Beau Bassin,none,2,1.0,no,Yes,0.0,2016.0,no,0.0,no,65.0,0.0,no,no,no,no,no,yes,no,no,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,3200000.0,Center
apart,Quatre Bornes,none,3,3.0,no,Yes,3.0,2016.0,no,0.0,no,133.0,0.0,yes,no,yes,no,no,yes,no,no,no,yes,no,yes,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,yes,yes,yes,no,yes,no,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,yes,yes,yes,no,5500000.0,Center
apart,Quatre Bornes,none,3,2.0,no,Yes,2.0,2016.0,no,2.0,no,145.0,0.0,no,no,yes,no,no,yes,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,no,7800000.0,Center
apart,Black River,PDS,3,3.0,Common Pool,Yes,0.0,2016.0,no,0.0,no,135.0,0.0,no,no,yes,no,no,no,no,no,no,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,no,no,yes,yes,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,no,yes,yes,yes,35700000.0,West
apart,Péreybère,G+2,2,2.0,Common Pool,Yes,0.0,2016.0,no,0.0,no,121.0,0.0,no,no,yes,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,no,yes,no,yes,yes,yes,yes,no,10050000.0,North
apart,Black River,none,3,3.0,Common Pool,Yes,0.0,2016.0,no,0.0,Yes,170.0,0.0,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,27000000.0,West
apart,Beau Bassin,none,2,2.0,no,Yes,2.0,2016.0,no,1.0,no,100.0,0.0,no,no,no,no,no,no,no,no,no,yes,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,no,4000000.0,Center
apart,Pointe d'Esny,none,3,3.0,no,Yes,0.0,2016.0,no,0.0,no,275.0,0.0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,27000000.0,South
apart,Black River,none,3,3.0,Private Pool,Yes,0.0,2016.0,no,0.0,no,133.0,0.0,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,yes,yes,no,no,no,yes,no,no,no,yes,yes,yes,no,no,22000000.0,West
apart,Quatre Bornes,none,3,2.0,no,Yes,3.0,2016.0,yes,0.0,no,180.0,0.0,no,no,yes,no,no,yes,no,no,no,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,no,no,yes,no,yes,no,no,yes,yes,no,no,yes,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,yes,yes,no,yes,8000000.0,Center
apart,Beau Bassin,none,1,1.0,no,Yes,1.0,2016.0,no,0.0,no,111.0,0.0,no,no,no,no,no,yes,no,no,no,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,3500000.0,Center
apart,Bain Boeuf,G+2,3,3.0,Common Pool,Yes,3.0,2021.0,no,0.0,no,170.0,0.0,yes,no,yes,yes,no,no,no,yes,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,yes,yes,no,15000000.0,North
apart,Rose Hill,none,3,2.0,no,Yes,0.0,2016.0,no,0.0,no,100.0,0.0,no,no,no,no,yes,yes,no,no,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,yes,no,4300000.0,Center
apart,Péreybère,G+2,3,2.0,Common Pool,Yes,2.0,2016.0,no,0.0,no,132.0,0.0,no,no,yes,no,no,yes,no,yes,no,yes,yes,yes,yes,yes,no,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,13500000.0,North
apart,Floréal,G+2,3,2.0,no,Yes,0.0,2021.0,no,0.0,no,139.4,0.0,yes,no,no,no,no,yes,no,no,no,yes,yes,yes,yes,yes,no,no,yes,no,yes,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,yes,yes,yes,no,6500000.0,Center
apart,Flic en Flac,none,1,1.0,Common Pool,no,1.0,2016.0,no,0.0,no,30.0,0.0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,2800000.0,West
apart,Sodnac,none,1,2.0,Common Pool,Yes,2.0,2016.0,no,0.0,no,95.0,0.0,no,no,no,no,no,yes,no,no,no,no,no,yes,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,4050000.0,Center
apart,Quatre Bornes,none,2,2.0,Common Pool,Yes,2.0,2020.0,no,0.0,no,120.0,0.0,no,no,yes,no,no,yes,no,yes,no,yes,yes,yes,yes,yes,no,no,yes,no,no,no,no,yes,yes,yes,yes,yes,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,yes,no,yes,no,no,yes,no,no,yes,no,yes,yes,no,7500000.0,Center
apart,Flic en Flac,none,2,2.0,Common Pool,Yes,2.0,2016.0,no,0.0,no,133.0,0.0,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,4500000.0,West
apart,Quatre Bornes,none,3,2.0,no,Yes,2.0,2016.0,no,4.0,no,130.0,0.0,no,no,yes,no,no,yes,no,no,no,yes,no,yes,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,no,6000000.0,Center
apart,Flic en Flac,none,2,1.0,Common Pool,Yes,1.0,2016.0,no,2.0,no,133.0,0.0,no,no,yes,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,4000000.0,West
apart,Péreybère,RES,2,2.0,Common Pool,Yes,0.0,2012.0,no,0.0,no,83.0,0.0,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,yes,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,yes,yes,no,no,11500000.0,North
apart,Haute Rive,IRS,2,2.0,Common Pool,no,2.0,2014.0,no,0.0,no,169.0,0.0,no,no,yes,no,no,no,no,no,no,no,yes,yes,yes,yes,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,yes,no,24253500.0,North
apart,Black River,none,3,2.0,Common Pool,Yes,4.0,2011.0,no,4.0,Yes,191.0,0.0,no,no,yes,yes,no,no,no,no,no,yes,yes,yes,yes,no,no,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,no,24500000.0,West
apart,Pointe aux Canonniers,none,3,2.0,Common Pool,no,0.0,2016.0,no,0.0,Yes,148.0,0.0,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,yes,no,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,40176000.0,North
apart,Ilot Fortier,G+2,3,3.0,Common Pool,Yes,3.0,2014.0,no,0.0,Yes,200.0,0.0,no,no,yes,yes,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,yes,no,32391900.0,West
apart,Black River,G+2,3,2.0,Common Pool,no,2.0,2021.0,no,3.0,no,113.0,0.0,no,no,yes,no,no,yes,no,no,no,yes,no,yes,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,yes,no,12300000.0,West
apart,Péreybère,none,2,2.0,Common Pool,Yes,0.0,2016.0,no,0.0,Yes,135.0,0.0,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,35805000.0,North
apart,Péreybère,none,3,2.0,Common Pool,Yes,0.0,2016.0,no,0.0,Yes,155.0,0.0,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,40920000.0,North
apart,Quatre Bornes,none,3,2.0,no,Yes,2.0,2016.0,no,0.0,no,120.0,0.0,no,no,yes,no,no,yes,no,no,no,no,no,yes,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,no,8500000.0,Center
apart,Black River,Residential Project,3,2.0,Common Pool,no,3.0,2015.0,no,0.0,Yes,160.0,0.0,no,no,yes,no,no,no,no,no,no,yes,no,yes,no,yes,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,18000000.0,West
apart,Péreybère,G+2,2,2.0,Common Pool,Yes,0.0,2016.0,no,0.0,no,96.0,0.0,no,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,9300000.0,North
apart,Rose Hill,none,2,1.0,no,no,1.0,2016.0,no,0.0,no,62.0,0.0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,5551750.0,Center
apart,Flic en Flac,G+2,3,2.0,Private Pool,no,2.0,2016.0,yes,0.0,Yes,80.6,0.0,no,no,yes,no,no,no,no,no,no,no,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,13200000.0,West
apart,La Preneuse,G+2,3,2.0,Common Pool,Yes,0.0,2016.0,no,0.0,no,130.0,0.0,no,no,no,no,no,yes,no,no,no,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,yes,yes,no,no,8500000.0,West
apart,Péreybère,PDS,2,2.0,Common Pool,Yes,0.0,2016.0,no,0.0,no,90.0,0.0,no,no,yes,no,no,no,no,no,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,yes,yes,no,no,11662000.0,North
apart,Beau Champ,IRS,2,2.0,Private Pool,Yes,0.0,2016.0,no,0.0,no,163.0,0.0,no,no,yes,no,no,no,no,no,no,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,31100000.0,East
apart,Beau Bassin,none,3,2.0,no,Yes,2.0,2016.0,no,0.0,no,139.4,0.0,no,no,no,no,no,yes,no,no,no,yes,no,yes,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,4700000.0,Center
apart,Quatre Bornes,none,3,2.0,no,Yes,2.0,2016.0,no,0.0,no,150.0,0.0,no,no,no,no,no,yes,no,no,no,yes,no,yes,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,no,5500000.0,Center
apart,Tamarin,PDS,3,3.0,Private Pool,Yes,4.0,2016.0,no,0.0,no,292.0,0.0,no,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,no,yes,yes,no,no,no,no,yes,yes,no,yes,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,yes,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,49466700.0,West
